Id,Prediction
1665,0.001781274
1666,0.999705995
1667,0.255765631
1668,0.525824444
1669,0.072233084
1670,0.115091603
1671,0.143969716
1672,0.000063152
1673,0.010339453
1674,0.000063166
1675,0.000063142
1676,0.999812947
1677,0.000063142
1678,0.140637560
1679,0.000371521
1680,0.000063148
1681,0.999588246
1682,0.000063161
1683,0.000063141
1684,0.999740999
1685,0.010340353
1686,0.000063141
1687,0.103365538
1688,0.000063154
1689,0.000064647
1690,0.010340359
1691,0.042590687
1692,0.300070909
1693,0.000065103
1694,0.000295740
1695,0.000234069
1696,0.000063141
1697,0.010340051
1698,0.000063140
1699,0.000063154
1700,0.010340359
1701,0.025709456
1702,0.003476452
1703,0.000063725
1704,0.999808108
1705,0.255827276
1706,0.000063140
1707,0.000063141
1708,0.000063140
1709,0.000063141
1710,0.000679914
1711,0.189656347
1712,0.000063161
1713,0.000063141
1714,0.000902365
1715,0.000063141
1716,0.140285590
1717,0.551505680
1718,0.000063140
1719,0.999742701
1720,0.133245376
1721,0.000063219
1722,0.999498854
1723,0.150417858
1724,0.464575822
1725,0.009490420
1726,0.000063141
1727,0.579892666
1728,0.545016112
1729,0.119862082
1730,0.322579704
1731,0.432502601
1732,0.052314677
1733,0.000063610
1734,0.148523267
1735,0.119298881
1736,0.000063144
1737,0.000063145
1738,0.010340352
1739,0.000063347
1740,0.000063181
1741,0.000346165
1742,0.010340358
1743,0.187418163
1744,0.010340356
1745,0.000063392
1746,0.010340358
1747,0.001791771
1748,0.000063149
1749,0.005038220
1750,0.000064259
1751,0.000063303
1752,0.006015312
1753,0.010340358
1754,0.000063140
1755,0.000063157
1756,0.007803831
1757,0.000070952
1758,0.000063145
1759,0.010340358
1760,0.010340358
1761,0.007105966
1762,0.000063141
1763,0.000082835
1764,0.000063142
1765,0.129965775
1766,0.918902253
1767,0.999703972
1768,0.173670916
1769,0.121665663
1770,0.010165795
1771,0.090633482
1772,0.007781742
1773,0.139020887
1774,0.000063140
1775,0.145357233
1776,0.110543571
1777,0.010340354
1778,0.000063170
1779,0.000063297
1780,0.999731802
1781,0.014003857
1782,0.237554466
1783,0.999764779
1784,0.136644055
1785,0.135782152
1786,0.153247178
1787,0.000063141
1788,0.000063291
1789,0.000063141
1790,0.000679914
1791,0.999840136
1792,0.000063209
1793,0.168495591
1794,0.107489962
1795,0.999913624
1796,0.434494341
1797,0.000063141
1798,0.000063140
1799,0.000063142
1800,0.000063140
1801,0.008279687
1802,0.000063141
1803,0.010340361
1804,0.017890695
1805,0.086782507
1806,0.000063140
1807,0.163225319
1808,0.000063147
1809,0.000063142
1810,0.000063140
1811,0.000063153
1812,0.125606480
1813,0.358441183
1814,0.363597125
1815,0.380070964
1816,0.288243242
1817,0.996314244
1818,0.009796577
1819,0.280472063
1820,0.010340358
1821,0.000063141
1822,0.010336110
1823,0.008318824
1824,0.000063140
1825,0.000065056
1826,0.046510740
1827,0.000063140
1828,0.128155172
1829,0.000063141
1830,0.999730652
1831,0.999702454
1832,0.000063144
1833,0.999639793
1834,0.000063140
1835,0.010340358
1836,0.140154787
1837,0.190945379
1838,0.000063140
1839,0.000063142
1840,0.000063141
1841,0.000063153
1842,0.000063271
1843,0.999663973
1844,0.999931688
1845,0.000064308
1846,0.000089688
1847,0.119780634
1848,0.010340358
1849,0.010340359
1850,0.000088594
1851,0.411559703
1852,0.999823008
1853,0.010339011
1854,0.005807763
1855,0.000063230
1856,0.000063158
1857,0.010340343
1858,0.000063140
1859,0.111349897
1860,0.000063141
1861,0.006919590
1862,0.000063141
1863,0.276746617
1864,0.010339969
1865,0.114916062
1866,0.108202941
1867,0.134122608
1868,0.103148173
1869,0.000063141
1870,0.000063141
1871,0.010340363
1872,0.000063355
1873,0.000063141
1874,0.274160239
1875,0.000228156
1876,0.000063158
1877,0.000063141
1878,0.010340359
1879,0.010340358
1880,0.004254544
1881,0.000066586
1882,0.105648418
1883,0.000063140
1884,0.000063140
1885,0.000063156
1886,0.010340358
1887,0.000063142
1888,0.000063144
1889,0.170875305
1890,0.000063245
1891,0.000063141
1892,0.000063147
1893,0.106886649
1894,0.999703515
1895,0.143216694
1896,0.010340354
1897,0.000063768
1898,0.000063140
1899,0.999906368
1900,0.000063150
1901,0.000063141
1902,0.010340358
1903,0.000067794
1904,0.010324804
1905,0.011680897
1906,0.000063145
1907,0.002417179
1908,0.518748782
1909,0.109744674
1910,0.188820568
1911,0.000063143
1912,0.000064994
1913,0.000063141
1914,0.133347324
1915,0.001122543
1916,0.010333684
1917,0.150610704
1918,0.139603916
1919,0.061819323
1920,0.000063219
1921,0.000063142
1922,0.010340358
1923,0.000063141
1924,0.000065416
1925,0.000197077
1926,0.002218367
1927,0.999657266
1928,0.010340352
1929,0.000063142
1930,0.010340358
1931,0.000063140
1932,0.118966100
1933,0.977470088
1934,0.000063141
1935,0.999773043
1936,0.000063288
1937,0.096646776
1938,0.000063141
1939,0.000063141
1940,0.000063214
1941,0.000098125
1942,0.122898814
1943,0.000063149
1944,0.322473121
1945,0.216000447
1946,0.000064007
1947,0.000063141
1948,0.003671516
1949,0.000063739
1950,0.000063140
1951,0.000063140
1952,0.000063145
1953,0.000063142
1954,0.000065535
1955,0.000224597
1956,0.130718447
1957,0.000063141
1958,0.000076826
1959,0.146111951
1960,0.007623437
1961,0.002093214
1962,0.022402600
1963,0.000063141
1964,0.000063141
1965,0.000063140
1966,0.002013368
1967,0.000063334
1968,0.095307528
1969,0.000063172
1970,0.010340383
1971,0.051702726
1972,0.008153465
1973,0.999645321
1974,0.003023937
1975,0.009227217
1976,0.004682250
1977,0.000063140
1978,0.000063142
1979,0.000063141
1980,0.165796064
1981,0.112807854
1982,0.000063160
1983,0.016809937
1984,0.000198952
1985,0.000063141
1986,0.000063141
1987,0.010340357
1988,0.000079238
1989,0.010340358
1990,0.000103119
1991,0.010339821
1992,0.163318627
1993,0.000063153
1994,0.127264378
1995,0.005917004
1996,0.999868942
1997,0.999801476
1998,0.000065283
1999,0.000063355
2000,0.010340358
