Id,Prediction
1665,0.036061559
1666,0.951555676
1667,0.048482847
1668,0.122210279
1669,0.036369535
1670,0.061664802
1671,0.050350728
1672,0.000135405
1673,0.000000545
1674,0.000135865
1675,0.000000490
1676,0.955969358
1677,0.000000490
1678,0.037193067
1679,0.000141347
1680,0.000135110
1681,0.931089153
1682,0.000135737
1683,0.000000488
1684,0.922192427
1685,0.000152465
1686,0.000133437
1687,0.037843055
1688,0.000135481
1689,0.000138371
1690,0.000195360
1691,0.035962880
1692,0.048812400
1693,0.000138534
1694,0.000033985
1695,0.000141073
1696,0.000133892
1697,0.000149623
1698,0.000000484
1699,0.000135473
1700,0.000203812
1701,0.036144224
1702,0.036727611
1703,0.000137787
1704,0.962584887
1705,0.040150814
1706,0.000132495
1707,0.000133744
1708,0.000000483
1709,0.000000199
1710,0.000141660
1711,0.043644929
1712,0.000000221
1713,0.000133092
1714,0.000141801
1715,0.000133354
1716,0.039194971
1717,0.050344465
1718,0.000132295
1719,0.939798570
1720,0.038943081
1721,0.000000005
1722,0.912515388
1723,0.031912984
1724,0.046501625
1725,0.000000296
1726,0.000000257
1727,0.045870050
1728,0.309326952
1729,0.036112423
1730,0.041292353
1731,0.074906853
1732,0.042234649
1733,0.000000000
1734,0.039305585
1735,0.036332881
1736,0.000000493
1737,0.000134830
1738,0.000150393
1739,0.000137145
1740,0.000000483
1741,0.000141307
1742,0.000155341
1743,0.039318577
1744,0.000000532
1745,0.000000350
1746,0.000000487
1747,0.037234389
1748,0.000000494
1749,0.035608822
1750,0.000000495
1751,0.000000481
1752,0.000143105
1753,0.000000581
1754,0.000132774
1755,0.000135600
1756,0.041080615
1757,0.000000510
1758,0.000134774
1759,0.000169013
1760,0.000158524
1761,0.000143364
1762,0.000133304
1763,0.000000200
1764,0.000134087
1765,0.063291891
1766,0.056442783
1767,0.920037606
1768,0.038655029
1769,0.038230273
1770,0.000145415
1771,0.035966344
1772,0.000000525
1773,0.037875885
1774,0.000000469
1775,0.037214464
1776,0.045300017
1777,0.000000393
1778,0.000135954
1779,0.000000301
1780,0.982857391
1781,0.039232670
1782,0.043611598
1783,0.966536833
1784,0.037928783
1785,0.053193440
1786,0.038538294
1787,0.000000243
1788,0.000000002
1789,0.000000473
1790,0.000141660
1791,0.985184717
1792,0.000000048
1793,0.037989153
1794,0.036346863
1795,0.998899148
1796,0.048054025
1797,0.000000425
1798,0.000132495
1799,0.000127419
1800,0.000132281
1801,0.045351783
1802,0.000000204
1803,0.000226295
1804,0.036446942
1805,0.037079828
1806,0.000000484
1807,0.043028490
1808,0.000000345
1809,0.000134001
1810,0.000000486
1811,0.000000490
1812,0.038127568
1813,0.114520070
1814,0.058467326
1815,0.045636015
1816,0.041304658
1817,0.906563778
1818,0.036731895
1819,0.040847710
1820,0.000000482
1821,0.000000203
1822,0.000147868
1823,0.036624284
1824,0.000000470
1825,0.000000507
1826,0.036486200
1827,0.000132541
1828,0.059234745
1829,0.000000490
1830,0.909548642
1831,0.930002167
1832,0.000134708
1833,0.914048369
1834,0.000132826
1835,0.000158205
1836,0.046329085
1837,0.041423704
1838,0.000000446
1839,0.000134086
1840,0.000133450
1841,0.000135447
1842,0.000000458
1843,0.918173923
1844,0.996921586
1845,0.000000476
1846,0.000000446
1847,0.038886544
1848,0.000000572
1849,0.000000654
1850,0.000000204
1851,0.039750562
1852,0.999767290
1853,0.000000497
1854,0.036274918
1855,0.000000500
1856,0.000135640
1857,0.000000459
1858,0.000132800
1859,0.036399815
1860,0.000133770
1861,0.000143317
1862,0.000000489
1863,0.059021347
1864,0.000000363
1865,0.037344221
1866,0.036499365
1867,0.038230059
1868,0.036071368
1869,0.000000489
1870,0.000000331
1871,0.000246146
1872,0.000135398
1873,0.000000317
1874,0.090636933
1875,0.000141056
1876,0.000000496
1877,0.000000486
1878,0.000000580
1879,0.000168233
1880,0.000000276
1881,0.000000000
1882,0.040983922
1883,0.000132251
1884,0.000000485
1885,0.000135582
1886,0.000158666
1887,0.000134017
1888,0.000134690
1889,0.042582898
1890,0.000000471
1891,0.000000487
1892,0.000000494
1893,0.037596247
1894,0.956394901
1895,0.037152812
1896,0.000152655
1897,0.000137830
1898,0.000000474
1899,0.986816981
1900,0.000000397
1901,0.000000489
1902,0.000177712
1903,0.000000173
1904,0.041575720
1905,0.042196780
1906,0.000134845
1907,0.035320660
1908,0.043888315
1909,0.036116393
1910,0.056524257
1911,0.000134401
1912,0.000138498
1913,0.000133770
1914,0.038361670
1915,0.035291617
1916,0.000147569
1917,0.039572842
1918,0.038006593
1919,0.038742798
1920,0.000136553
1921,0.000000439
1922,0.000167218
1923,0.000133366
1924,0.000000432
1925,0.000140956
1926,0.039391827
1927,0.914408341
1928,0.000152275
1929,0.000134061
1930,0.000158468
1931,0.000132114
1932,0.037533324
1933,0.066134846
1934,0.000133501
1935,0.953612200
1936,0.000000002
1937,0.035737253
1938,0.000000265
1939,0.000000385
1940,0.000136512
1941,0.000000513
1942,0.044873104
1943,0.000135194
1944,0.041154227
1945,0.056185972
1946,0.000000134
1947,0.000000455
1948,0.000142617
1949,0.000137801
1950,0.000000486
1951,0.000132364
1952,0.000000493
1953,0.000000435
1954,0.000138656
1955,0.000000319
1956,0.037224616
1957,0.000000468
1958,0.000139714
1959,0.038106656
1960,0.000143507
1961,0.038637840
1962,0.036454236
1963,0.000000154
1964,0.000000487
1965,0.000132172
1966,0.037993162
1967,0.000137107
1968,0.023853796
1969,0.000136005
1970,0.000324758
1971,0.035524715
1972,0.035483201
1973,0.949430871
1974,0.037205072
1975,0.038947279
1976,0.042231828
1977,0.000000429
1978,0.000134248
1979,0.000000322
1980,0.035566106
1981,0.038343423
1982,0.000000467
1983,0.039672517
1984,0.000000510
1985,0.000000489
1986,0.000000178
1987,0.000154352
1988,0.000000496
1989,0.000000661
1990,0.000000460
1991,0.000149248
1992,0.037784057
1993,0.000135447
1994,0.041200198
1995,0.037578442
1996,0.999182958
1997,0.993665247
1998,0.000138588
1999,0.000000093
2000,0.000000570
